Landing_Page_Size_In_KB,Same Landing Domain,Has Bank Related Keywords,Has Crypto Related Keywords,Has Card Related Keywords,Unique_Internal_Page_Link_Cnt,Unique_External_Page_Link_Cnt,Avg_External_Links_Len,Stdv_External_Links_Len,Ratio_Shortened_URL_And_External_Links,Ratio_Social_Media_Links_And_External_Links,Has_Google_Form_External_Link,Has_Paypal_External_Link,Is Cheapest TLD,Is Combined TLD,Spamhaus TLD Rank,Domain Letter Count,Domain Digit Rate,Domain Hyphen Count,xn-- Present,Money Keyword Check,Help Keyword Check,Campaign Keyword Check,War Keyword Check,For and To Keyword Check,Number Instead of Word,Is WhoIs Registrar Available,Is SSL Certificate Retrievable,K-means Label,KMedoids Label,Hierarchical Label,DBSCAN Label,GMM Label,IPQS_Flag,Domain
764.83,1,0,0,0,6,3,53.33,34.12,0.0,0.67,0,0,0,0,0.16,10,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,solukraine.com
529.69,1,0,0,0,2,4,65.75,57.37,0.25,0.25,0,0,0,0,0.05,21,0.0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,somersetaidforukraine.org
1.67,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,1,0.12,23,0.0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,somersetsupportsukraine.co.uk
44.54,1,0,0,0,1,4,31.5,7.5,0.0,0.25,0,0,0,0,0.16,11,0.083,0,0,0,0,0,0,0,1,1,0,0,2,3,0,2,1,song4ukraine.com
298.93,0,1,0,0,12,0,0.0,0.0,0.0,0.0,0,0,0,0,0.55,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,sosukraine.info
152.44,1,0,0,0,7,1,22.0,0.0,0.0,0.0,0,0,0,0,0.01,10,0.0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,sos-ukraine.nl
28.94,1,0,0,0,1,4,39.75,14.77,0.0,0.0,0,0,0,0,0.03,17,0.0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,soutenonslukraine.fr
29.76,0,0,0,0,5,5,79.2,45.15,0.0,0.8,0,0,0,0,0.03,14,0.0,0,0,0,0,0,0,0,0,1,0,2,2,3,0,0,0,soutienukraine.fr
49.17,1,0,0,0,21,3,79.33,1.7,0.0,0.67,0,0,0,0,0.03,21,0.0,2,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,soutien-ukraine-devinci.fr
215.5,1,0,0,0,11,20,75.15,27.06,0.0,0.2,1,1,0,0,0.05,9,0.1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,sp4ukraine.org
50.16,1,0,0,0,2,1,139.0,0.0,0.0,0.0,0,0,0,0,0.16,17,0.0,0,0,0,0,0,0,0,0,1,0,2,2,3,0,0,0,speakingukrainian.com
202.57,1,0,0,0,2,5,49.2,25.76,0.0,0.2,0,0,0,0,0.16,15,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,spellingukraine.com
40.7,1,0,0,0,17,11,30.36,14.54,0.09,0.0,1,1,1,0,0.01,21,0.0,1,0,0,0,0,0,0,0,0,0,2,2,3,0,2,0,spendenbruecke-ukraine.de
0.21,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,1,0,0.01,18,0.0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,spendenlauf-ukraine.de
15.53,0,0,0,0,21,6,76.83,54.1,0.0,0.0,0,0,1,0,0.01,21,0.0,1,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,spendensendung-ukraine.de
352.27,1,0,0,0,84,2,28.5,10.5,0.0,0.0,0,0,1,0,0.01,13,0.0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,spende-ukraine.de
62.21,1,0,0,0,26,11,44.64,27.34,0.09,0.55,0,0,0,0,0.16,16,0.0,0,0,0,0,0,0,0,0,1,0,2,2,3,0,0,0,spendwithukraine.com
81.14,1,0,0,0,5,1,167.0,0.0,0.0,0.0,0,0,0,1,0.12,15,0.0,0,0,0,0,0,0,1,0,1,1,2,2,3,0,0,1,spiritofukraine.co.uk
62.82,1,0,0,0,4,8,51.5,13.34,0.0,0.5,0,0,0,0,0.05,19,0.0,0,0,0,1,0,0,0,0,1,0,2,2,3,0,0,0,spokanehelpsukraine.org
309.9,1,0,0,0,27,2,102.0,9.0,0.0,0.0,1,1,0,0,0.16,18,0.0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,sponsorsforukraine.com
312.47,0,1,1,1,27,2,102.0,9.0,0.0,0.0,1,1,0,0,0.05,18,0.0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,sponsorsforukraine.org
1.07,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.16,14,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,sponsorukraine.com
681.11,1,0,0,0,8,56,33.27,20.24,0.0,0.05,0,0,1,0,0.01,12,0.077,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,sport4ukraine.de
380.43,1,0,0,0,1,1,106.0,0.0,0.0,0.0,0,0,0,0,0.05,25,0.0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,sportforchildrenofukraine.org
15.37,1,0,0,0,5,15,30.27,11.4,0.0,0.0,0,0,0,0,0.05,15,0.0,0,0,0,0,0,0,1,0,1,0,2,2,3,0,2,0,sportforukraine.org
227.55,1,0,0,0,29,9,41.56,12.96,0.0,0.56,0,0,0,0,0.16,16,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,spotlightukraine.com
783.17,1,0,0,0,4,7,39.86,9.42,0.0,0.57,0,0,0,0,0.16,18,0.0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,srqsupportsukraine.com
0.11,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.05,15,0.0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,standforukraine.org
1865.29,1,0,0,0,16,4,40.75,10.76,0.0,1.0,0,0,0,0,0.05,18,0.0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,standforukrainebnh.org
0.11,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.16,18,0.0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,standstrongukraine.com
13.2,1,0,0,0,1,1,101.0,0.0,0.0,0.0,0,0,0,0,0.16,12,0.0,0,0,0,1,0,0,0,0,1,1,2,2,3,0,2,0,standukraine.com
1.19,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.05,14,0.0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,standupukraine.org
5.13,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.16,19,0.0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,standwiththeukraine.com
1081.33,1,0,0,0,11,3,33.33,11.15,0.0,0.33,0,0,0,0,0.05,16,0.0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,standwithukraine.app
35.69,1,0,0,0,2,2,73.5,32.5,0.0,0.0,0,0,0,1,0.12,16,0.0,0,0,0,1,0,0,0,0,0,1,2,2,3,0,2,1,standwithukraine.co.uk
57.38,0,0,0,0,1,1,41.0,0.0,0.0,0.0,0,0,0,0,0.03,16,0.0,2,0,0,1,0,0,0,0,1,0,0,0,2,0,2,0,stand-with-ukraine.fr
245.55,0,0,0,0,1,3,36.0,4.24,0.33,1.0,0,0,0,0,0.0,16,0.0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,standwithukraine.how
45.75,1,0,0,0,2,2,70.5,29.5,0.0,0.0,0,0,0,0,0.02,16,0.0,0,0,0,1,0,0,0,0,0,1,2,2,3,0,2,1,standwithukraine.io
1.2,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.11,16,0.0,2,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,stand-with-ukraine.me
9.69,1,1,1,0,7,24,36.79,23.74,0.0,0.0,0,0,1,1,2.63,16,0.0,2,0,0,1,0,0,0,0,1,0,2,1,3,0,2,1,stand-with-ukraine.pp.ua
282.04,1,1,1,0,68,7,34.14,10.78,0.0,0.43,0,0,1,0,0.1,16,0.0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,standwithukraine.today
390.6,1,0,0,0,4,3,52.33,33.04,0.0,0.0,1,0,0,0,0.16,19,0.0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,standwithukraineapp.com
62.61,1,0,0,0,21,5,43.6,8.87,0.2,1.0,0,0,0,0,0.16,22,0.0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,standwithukraineeurope.com
156.83,1,0,0,0,13,3,40.33,4.99,0.0,1.0,0,0,0,0,0.05,20,0.0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,standwithukrainefund.org
101.98,1,0,0,0,12,3,35.67,11.12,0.0,0.67,0,0,0,0,0.16,18,0.0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,standwithukrainemn.com
123.57,1,0,0,0,7,4,29.0,4.95,0.0,0.25,0,0,0,0,0.05,19,0.0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,standwithukrainenow.org
88.63,1,0,0,0,3,5,233.6,87.36,0.0,0.4,0,0,0,0,0.16,27,0.0,0,0,0,1,0,0,0,0,0,1,2,2,3,0,0,1,standwithukrainethroughfilm.com
29.69,1,0,0,1,9,2,66.5,5.5,0.0,0.5,0,1,0,0,0.05,27,0.0,0,0,0,1,0,0,0,0,1,1,2,2,3,0,2,0,standwithukrainethroughfilm.org
233.36,1,0,0,0,8,1,111.0,0.0,0.0,0.0,1,0,0,0,0.16,18,0.0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,standwithukrainevt.com
87.22,1,0,0,0,18,3,126.0,83.14,0.0,0.0,0,0,0,0,0.05,19,0.0,0,0,0,1,0,0,0,0,1,0,2,2,3,0,0,0,standwithukrainians.org
158.25,1,0,0,0,45,49,28.49,14.0,0.02,0.06,1,0,0,0,0.05,13,0.0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,2,0,standwukraine.org
445.22,1,0,0,0,10,5,49.2,15.88,0.0,0.2,0,0,0,0,0.16,15,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,starfishukraine.com
23.73,1,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0,0.13,15,0.0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,starlink-ukraine.net
42.71,1,0,0,0,15,2,22.5,1.5,0.0,0.0,0,0,0,0,0.16,17,0.0,0,0,0,0,1,0,1,0,1,0,0,2,3,0,2,0,startupforukraine.com
18.75,1,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,1,0,0.13,14,0.0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,startupukraine.online
0.65,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.05,15,0.0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,stayfreeukraine.org
36.3,1,0,0,0,2,2,72.5,31.5,0.0,0.0,0,0,0,0,0.16,17,0.0,1,0,0,0,0,0,0,0,1,0,2,2,3,0,0,1,staystrong-ukraine.com
431.98,1,0,0,0,6,1,118.0,0.0,0.0,1.0,0,0,0,0,0.05,15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,staywithukraine.org
99.47,1,0,0,0,18,1,28.0,0.0,1.0,1.0,0,0,0,0,0.16,15,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,stemcellukraine.com
122.08,1,0,0,0,75,0,0.0,0.0,0.0,0.0,0,0,0,0,0.16,18,0.0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,stend-osvita-ukraine.com
25.21,1,0,0,0,2,3,48.67,2.49,0.0,1.0,0,0,0,0,0.05,23,0.0,0,0,0,0,0,0,0,0,1,0,2,2,3,0,0,0,steyningukrainianrefuge.org
75.19,1,0,0,0,10,2,35.0,10.0,0.0,0.5,0,0,0,0,0.16,20,0.0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,stichtinghelpukraine.com
75.19,0,0,0,0,1,3,34.0,8.29,0.0,0.33,0,0,0,0,0.16,20,0.0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,stichtinghelp-ukraine.com
75.19,0,0,0,0,1,3,34.0,8.29,0.0,0.33,0,0,0,0,0.01,20,0.0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,stichtinghelp-ukraine.nl
75.19,0,0,0,0,1,3,34.0,8.29,0.0,0.33,0,0,0,0,0.01,20,0.0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,stichting-helpukraine.nl
173.64,1,0,0,0,13,0,0.0,0.0,0.0,0.0,0,0,1,0,0.01,27,0.0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,stiftung-solidaritaet-ukraine.de
173.64,0,0,0,0,1,1,40.0,0.0,0.0,0.0,0,0,1,0,0.01,15,0.0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,stiftung-ukraine.de
163.16,1,0,0,0,44,1,22.0,0.0,0.0,0.0,0,0,1,0,0.13,16,0.0,3,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,stop-war-in-ukraine.ru
27.57,1,0,0,0,17,26,62.27,31.7,0.0,0.19,0,0,0,0,0.16,14,0.0,0,0,0,0,0,1,1,0,0,0,2,2,3,0,2,1,stopwarukraine.com
25.39,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.16,18,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,storiesfromukraine.com
1.08,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.05,17,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,streetsforukraine.org
48.97,1,0,0,0,5,1,61.0,0.0,0.0,0.0,0,1,0,0,0.05,17,0.0,0,0,0,0,0,0,0,0,1,0,2,2,3,0,2,0,strengthofukraine.org
6.0,1,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0,0.01,19,0.0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,summerschool-ukraine.nl
36.77,1,1,0,0,1,1,30.0,0.0,0.0,0.0,0,0,0,0,0.16,32,0.0,0,0,0,0,1,0,1,0,0,0,2,2,3,0,2,0,sunflowerprayerflowersforukraine.com
228.78,1,0,0,0,26,6,53.5,16.34,0.0,0.67,0,1,0,0,0.05,21,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,sunflowerseedsukraine.org
12.09,1,0,0,0,1,8,52.38,22.73,0.0,0.0,0,0,0,0,0.02,20,0.0,0,0,0,0,0,0,1,0,0,0,2,2,3,0,0,0,sunflowersforukraine.ca
77.82,1,0,0,0,6,1,45.0,0.0,0.0,0.0,0,0,0,0,0.05,19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,sunflowersofukraine.org
10.5,1,0,0,0,1,1,44.0,0.0,0.0,1.0,0,0,0,0,0.16,19,0.0,0,0,0,0,0,0,1,0,1,0,2,2,3,0,2,0,sunnydaysforukraine.com
1076.53,1,0,0,0,14,4,51.0,14.47,0.0,0.75,1,0,0,0,0.16,18,0.0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,suppliesforukraine.com
188.68,1,0,0,0,5,2,40.5,1.5,0.0,0.0,0,0,0,0,0.16,17,0.0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,supportaukrainian.com
38.41,1,0,0,0,2,6,34.67,22.31,0.0,0.17,0,0,0,0,0.05,17,0.0,0,0,0,1,0,0,1,0,0,0,2,2,3,0,2,0,supportforukraine.org
225.81,1,0,0,0,16,7,37.14,13.34,0.29,0.86,0,0,0,0,0.05,17,0.0,2,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,support-for-ukraine.org
12.09,1,1,0,1,1,7,54.43,17.33,0.0,0.14,0,0,0,0,0.16,17,0.0,1,0,0,1,0,0,0,0,0,0,2,2,3,0,2,0,supporting-ukraine.com
10.7,1,1,1,0,1,1,25.0,0.0,0.0,0.0,0,0,1,0,0.33,14,0.0,1,0,0,1,0,0,0,0,0,0,2,1,3,0,2,1,support-ukraine.biz
151.04,0,1,1,1,2,7,39.43,12.73,0.0,0.57,0,1,0,0,0.02,14,0.0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,2,0,supportukraine.ca
174.7,1,1,0,1,20,14,51.71,28.68,0.14,0.14,0,0,0,0,0.02,14,0.0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,support-ukraine.ca
35.62,1,0,0,0,2,2,72.5,31.5,0.0,0.0,0,0,0,1,0.12,14,0.0,0,0,0,1,0,0,0,0,0,0,2,2,3,0,2,1,supportukraine.co.uk
41.46,1,0,0,0,8,0,0.0,0.0,0.0,0.0,0,0,1,0,0.01,14,0.0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,supportukraine.de
60.49,1,0,0,0,47,3,24.67,5.44,0.0,0.33,0,0,0,0,0.01,14,0.0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,supportukraine.dk
0.95,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.03,14,0.0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,supportukraine.fr
174.14,1,0,0,0,19,8,70.75,21.38,0.0,0.5,0,0,0,0,0.01,14,0.0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,support-ukraine.fund
4.75,1,0,1,0,1,3,32.67,11.59,0.0,0.33,0,0,0,0,1.07,14,0.0,1,0,0,1,0,0,0,0,0,0,2,2,3,0,2,0,support-ukraine.fyi
733.29,0,0,0,0,1,1,32.0,0.0,0.0,0.0,0,0,0,0,0.01,14,0.0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,supportukraine.it
733.29,0,0,0,0,1,1,32.0,0.0,0.0,0.0,0,0,0,0,0.01,14,0.0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,support-ukraine.it
1477.85,1,0,0,0,5,5,38.8,7.83,0.0,0.6,0,0,0,0,0.04,14,0.0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,supportukraine.jp
26.32,1,1,0,1,8,2,103.0,19.0,0.0,0.0,0,0,1,0,0.03,14,0.0,0,0,0,1,0,0,0,0,1,0,2,2,3,0,2,0,supportukraine.love
52.82,0,1,0,0,2,2,28.0,13.0,0.0,0.0,0,0,0,0,0.11,14,0.0,0,0,0,1,0,0,0,0,0,1,0,2,2,0,2,1,supportukraine.me
1.07,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.01,14,0.0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,supportukraine.nl
1435.59,1,0,0,0,9,6,75.0,41.24,0.17,0.5,0,0,0,0,0.02,14,0.0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,supportukraine.se
43.62,1,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,1,0,0.26,14,0.0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,supportukraine.shop
39.73,1,1,1,0,9,10,51.4,25.69,0.1,0.4,1,0,0,0,0.03,14,0.0,0,0,0,1,0,0,0,0,1,0,2,2,3,0,2,0,supportukraine.uk
51.41,1,0,0,0,2,2,28.0,13.0,0.0,0.0,0,0,1,0,0.18,14,0.0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,2,1,supportukraine.xyz
172.2,1,0,1,0,76,3,43.0,13.95,0.0,0.67,0,0,0,0,0.05,14,0.125,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,supportukraine24.org
102.2,1,0,0,0,10,5,61.2,57.42,0.0,0.0,0,1,1,0,0.01,24,0.0,1,0,0,1,0,0,0,0,1,0,0,2,3,0,0,1,supportukraine-eberswalde.de
174.22,1,0,0,0,4,6,82.33,94.52,0.0,0.17,0,0,0,0,0.16,18,0.0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,supportukrainefund.com
491.46,1,0,0,0,57,24,38.83,27.9,0.0,0.17,0,0,0,0,0.05,17,0.0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,supportukrainenow.org
0.11,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.16,20,0.0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,supportukrainepeople.com
828.63,1,0,0,0,4,3,34.0,3.56,0.0,1.0,0,0,0,0,0.16,17,0.0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,supportukraine-pic.com
63.67,1,0,0,0,4,9,58.56,29.71,0.11,0.44,0,0,0,0,0.16,20,0.0,0,0,0,1,0,0,0,0,0,0,2,2,3,0,0,0,supportukrainewithus.com
63.67,1,0,0,0,4,9,58.56,29.71,0.11,0.44,0,0,0,0,0.05,20,0.0,0,0,0,1,0,0,0,0,1,0,2,2,3,0,0,0,supportukrainewithus.org
2558.56,1,0,0,1,16,8,34.0,11.15,0.0,0.5,0,1,0,0,0.01,16,0.0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,supportukrainian.army
33.48,1,0,0,0,72,0,0.0,0.0,0.0,0.0,0,0,0,0,0.05,23,0.0,0,0,0,1,1,0,0,0,0,0,0,2,1,-1,2,0,supportukrainianartists.org
592.48,1,0,0,0,7,1,47.0,0.0,0.0,1.0,0,0,0,0,0.16,23,0.0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,supportukrainianvictory.com
184.44,1,1,0,1,104,6,44.17,14.88,0.0,0.33,0,1,0,0,0.05,23,0.0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,surreystandswithukraine.org
0.11,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.55,14,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,sustainukraine.info
0.11,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.16,18,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,sustainukrainebook.com
0.11,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.05,18,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,sustainukrainebook.org
29.83,1,0,0,0,1,1,25.0,0.0,0.0,0.0,0,0,0,0,0.16,11,0.083,0,0,0,0,0,0,0,1,1,0,2,2,3,0,2,0,swag4ukraine.com
24.58,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.05,16,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,swedesforukraine.org
301.21,1,0,0,0,4,3,39.67,17.59,0.0,0.0,0,0,0,1,0.12,14,0.0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,swimforukraine.co.uk
42.9,0,1,0,0,2,2,28.0,13.0,0.0,0.0,0,0,0,0,0.16,12,0.0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,1,swipeukraine.com
908.9,1,0,0,0,7,4,44.75,13.05,0.0,0.5,0,0,0,0,0.05,12,0.077,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,swiss4ukraine.org
91.32,1,0,0,0,25,26,54.81,91.43,0.0,0.0,0,0,0,0,0.01,25,0.0,0,0,0,1,0,0,1,0,0,0,2,2,3,0,0,0,swisshelpforukrainianpets.ch
4.95,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.05,13,0.0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,symbol-ukraine.org
16.69,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.16,13,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,talentukraine.com
1.19,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.16,14,0.067,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,targets4ukraine.com
809.1,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.16,12,0.077,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,teach4ukraine.com
163.09,1,0,0,0,15,4,67.25,40.1,0.0,0.5,0,0,0,0,0.05,18,0.0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,teachersforukraine.org
14.84,1,0,0,0,7,7,53.86,38.07,0.0,0.71,0,0,0,0,0.16,15,0.0,0,0,0,0,0,0,0,0,1,0,2,2,3,0,0,0,teamukrainelove.com
44.16,1,0,0,0,3,7,67.29,64.41,0.0,0.71,0,0,0,0,0.05,13,0.0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,teamukrainian.org
151.09,1,0,1,0,4,6,51.83,43.21,0.0,0.0,0,0,0,0,0.55,11,0.083,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,tech4ukraine.info
79.7,1,0,0,0,2,3,48.33,27.74,0.0,0.0,0,1,0,0,0.05,11,0.083,0,0,0,0,0,0,0,1,0,0,0,2,2,0,2,0,tech4ukraine.org
200.98,1,0,1,0,1,6,38.83,20.74,0.0,0.17,0,0,0,0,0.02,21,0.0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,techstandswithukraine.io
53.17,1,0,0,0,5,0,0.0,0.0,0.0,0.0,0,0,0,0,0.05,12,0.077,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,teens4ukraine.org
200.97,1,0,0,0,34,6,38.67,7.74,0.33,0.83,0,0,0,0,0.16,15,0.0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,telehelpukraine.com
0.11,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.05,19,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,thailandwithukraine.org
0.11,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.16,16,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,thefallofukraine.com
169.25,1,0,0,0,11,2,43.0,12.0,0.5,0.5,0,0,0,0,0.16,17,0.0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,thehopeforukraine.com
45.15,1,0,0,0,2,2,28.0,13.0,0.0,0.0,0,0,0,0,0.16,17,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,thehouseofukraine.com
93.9,1,0,0,0,2,2,87.0,52.0,0.0,0.0,0,0,0,0,0.16,24,0.0,0,0,0,0,0,1,0,0,1,0,2,2,3,0,0,0,thehumbleheroesofukraine.com
0.56,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.16,17,0.0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,thenftsforukraine.com
68.04,1,0,0,0,8,0,0.0,0.0,0.0,0.0,0,0,0,0,0.16,27,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,therussianinvasionofukraine.com
0.11,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,1,0,0.15,10,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,theukraine.site
195.43,1,0,0,0,10,3,109.67,82.15,0.0,0.0,0,0,0,0,0.05,16,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,theukraineappeal.org
25.74,1,0,0,0,7,2,24.5,3.5,0.0,0.0,0,0,0,0,0.16,13,0.0,0,0,0,0,0,0,0,0,1,0,2,2,3,0,0,1,theukrainepod.com
232.68,1,0,0,0,34,1,24.0,0.0,0.0,0.0,0,0,0,0,0.16,15,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,theukrainestore.com
